nome_da_uc;nota_pessoal_mean;nota_pessoal_std;nota_equipamento_mean;nota_equipamento_std;nota_capacidade_mean;nota_capacidade_std;nota_recurso_mean;nota_recurso_std;nota_apoio_mean;nota_apoio_std;cnuc;bioma
PARQUE ESTADUAL SERRA DO ROLA MOCA;0.6125;0.22176030208075423;0.875;0.25;0.875;0.151744244666721;0.3375;0.4313000543033878;0.2125;0.20318192522181225;0000.31.0398;MATA ATLANTICA
PARQUE ESTADUAL SERRA VERDE;0.925;0.11754058649540682;0.8375;0.2187734949788551;0.875;0.1720618004029213;0.5875;0.41576657165441183;0.1375;0.17158318528831493;0000.31.1781;CERRADO
PARQUE ESTADUAL SITIO FUNDAO;0.9625;0.09158688713313082;0.9875;0.05590169943749476;0.9625;0.09158688713313082;0.975;0.07694837640638655;0.3125;0.31282877442023005;0000.23.1930;CAATINGA
PARQUE NACIONAL CAVERNAS DO PERUACU;0.325;0.23084512921915967;0.65;0.3284733426658931;0.6625;0.23332550112168243;0.4625;0.3371221081291966;0.4;0.2738612787525831;0000.00.0135;CAATINGA
PARQUE NACIONAL DA AMAZONIA;0.7875;0.16770509831248423;0.9375;0.11106541457982982;0.9375;0.1110654145798298;0.8625;0.18978866362906202;0.4875;0.22176030208075423;0000.00.0136;AMAZONIA
PARQUE NACIONAL DA CHAPADA DAS MESAS;0.5441176470588235;0.2536498280979462;0.6176470588235294;0.28114785726919356;0.6470588235294118;0.19880155639111438;0.4852941176470588;0.24158636258745092;0.38235294117647056;0.28114785726919356;0000.00.0272;CERRADO
PARQUE NACIONAL DA CHAPADA DIAMANTINA;0.5125;0.24967083593361375;0.8125;0.2126740773058502;0.7625;0.18978866362906205;0.65;0.31830141293070663;0.3625;0.29774370822819024;0000.00.0137;CAATINGA
PARQUE NACIONAL DA CHAPADA DOS GUIMARAES;0.925;0.14281014264436986;0.85;0.2350811729908136;0.85;0.23508117299081363;0.7375;0.2747606613993925;0.35;0.31830141293070663;0000.00.0138;CERRADO
PARQUE NACIONAL DA CHAPADA DOS VEADEIROS;0.8;0.2378632955468772;0.6625;0.2333255011216824;0.8875;0.15120132970732483;0.6375;0.348634554557604;0.325;0.24468024246479647;0000.00.0139;CERRADO
PARQUE NACIONAL DA FURNA FEIA;0.5375;0.20318192522181228;0.5375;0.21877349497885515;0.6625;0.23332550112168238;0.35;0.20519567041703082;0.4;0.26157418189029846;0000.00.2633;CAATINGA
PARQUE NACIONAL DA LAGOA DO PEIXE;0.7125;0.20318192522181225;0.7875;0.23332550112168243;0.85;0.18848425873126293;0.8375;0.21877349497885512;0.4;0.27386127875258304;0000.00.0140;PAMPA
PARQUE NACIONAL DA SERRA DA BOCAINA;0.7;0.15389675281277315;0.9875;0.055901699437494734;0.8875;0.17158318528831493;0.95;0.22360679774997894;0.325;0.2577738707104594;0000.00.0142;MATA ATLANTICA
PARQUE NACIONAL DA SERRA DA BODOQUENA;0.5625;0.2276163670000815;0.8375;0.12234012123239828;0.7;0.13078709094514923;0.5125;0.18978866362906208;0.5125;0.055901699437494755;0000.00.0143;CERRADO
PARQUE NACIONAL DA SERRA DA CANASTRA;0.5125;0.22176030208075426;0.6375;0.2625156636930653;0.725;0.25520889276702025;0.4625;0.24702173354202106;0.35;0.2350811729908136;0000.00.0144;CERRADO
PARQUE NACIONAL DA SERRA DA CAPIVARA;0.55;0.23528098702858008;0.7;0.16903085094570333;0.5833333333333334;0.3086066999241838;0.4666666666666667;0.3255032733358928;0.4166666666666667;0.2041241452319315;0000.00.0145;CAATINGA
PARQUE NACIONAL DA SERRA DA CUTIA;0.40625;0.2651650429449553;0.96875;0.08838834764831847;1.0;0.0;1.0;0.0;0.09375;0.12938729237669142;0000.00.0188;AMAZONIA
PARQUE NACIONAL DA SERRA DAS LONTRAS;0.7166666666666667;0.208452346958198;0.9166666666666666;0.12198750911856665;0.85;0.22756474745819988;0.6833333333333333;0.38343683902803277;0.23333333333333334;0.29072978781646974;0000.00.1909;MATA ATLANTICA
PARQUE NACIONAL DA SERRA DE ITABAIANA;0.4861111111111111;0.20059144574127574;0.7222222222222222;0.08084520834544431;0.6666666666666666;0.12126781251816647;0.6388888888888888;0.1539246908637998;0.5555555555555556;0.10694815798662466;0000.00.0147;MATA ATLANTICA
PARQUE NACIONAL DA SERRA DO CIPO;0.6;0.20519567041703082;0.525;0.1970172314131031;0.85;0.2051956704170308;0.5;0.21459876881973802;0.425;0.2161261814676544;0000.00.0148;CERRADO
PARQUE NACIONAL DA SERRA DO DIVISOR;0.2236842105263158;0.07882544191057644;0.6447368421052632;0.2676516895156554;0.75;0.3227486121839514;0.4342105263157895;0.2986323601850737;0.15789473684210525;0.12389865694583801;0000.00.0149;AMAZONIA
PARQUE NACIONAL DA SERRA DO GANDARELA;0.775;0.1970172314131031;0.775;0.22797737653224787;0.8125;0.1790875998528447;0.6375;0.39298955389893536;0.35;0.27386127875258304;0000.00.3136;MATA ATLANTICA
PARQUE NACIONAL DA SERRA DO ITAJAI;0.4861111111111111;0.2774916827346869;0.7916666666666666;0.26079629192600295;0.625;0.2745316868028599;0.5972222222222222;0.2987583236459068;0.4861111111111111;0.20059144574127574;0000.00.0150;MATA ATLANTICA
PARQUE NACIONAL DA SERRA DO PARDO;0.35526315789473684;0.2543481520596137;0.8421052631578947;0.29119636267890936;0.75;0.25;0.9605263157894737;0.17206180040292132;0.5657894736842105;0.20142039479307078;0000.00.0151;AMAZONIA
PARQUE NACIONAL DA SERRA DOS ORGAOS;0.6710526315789473;0.20501747179860078;0.8552631578947368;0.20942695414584775;0.881578947368421;0.19308211143030823;0.631578947368421;0.22620696417943206;0.39473684210526316;0.22539763434262453;0000.00.0152;MATA ATLANTICA
PARQUE NACIONAL DA SERRA GERAL;0.6;0.24868072957742002;0.65;0.26157418189029846;0.9375;0.11106541457982984;0.55;0.2513123449750173;0.4625;0.3272191443376329;0000.00.0153;MATA ATLANTICA
PARQUE NACIONAL DA TIJUCA;0.5875;0.29552584711965457;0.675;0.23084512921915967;0.825;0.24468024246479642;0.625;0.2750598021100904;0.3375;0.2841770204421329;0000.00.0154;MATA ATLANTICA
PARQUE NACIONAL DAS ARAUCARIAS;0.5625;0.3471825374147068;0.59375;0.2651650429449553;0.71875;0.3116058636895562;0.25;0.4008918628686366;0.5;0.1336306209562122;0000.00.0262;MATA ATLANTICA
PARQUE NACIONAL DAS EMAS;0.6625;0.1223401212323982;0.725;0.07694837640638659;0.7;0.10259783520851541;0.5875;0.14678573715309995;0.575;0.14281014264436984;0000.00.0155;CERRADO
PARQUE NACIONAL DAS NASCENTES DO RIO PARNAIBA;0.8928571428571429;0.1966989481173608;0.8928571428571429;0.1336306209562122;0.8928571428571429;0.1966989481173608;0.8571428571428571;0.1966989481173608;0.35714285714285715;0.31810450514017585;0000.00.0156;CERRADO
PARQUE NACIONAL DAS SEMPRE VIVAS;0.85;0.22064498753952194;0.9625;0.09158688713313082;0.7875;0.23332550112168243;0.8375;0.2599974696233145;0.2;0.23786329554687718;0000.00.0157;CERRADO
PARQUE NACIONAL DE ANAVILHANAS;0.36538461538461536;0.1940625064515462;0.6730769230769231;0.2773500981126146;0.6923076923076923;0.23170217399907464;0.46153846153846156;0.32025630761017426;0.34615384615384615;0.24019223070763068;0000.00.0049;AMAZONIA
PARQUE NACIONAL DE APARADOS DA SERRA;0.6375;0.20639448687047413;0.6875;0.24163641673956518;0.8875;0.15120132970732483;0.6;0.24868072957742002;0.4375;0.3331962437394894;0000.00.0158;MATA ATLANTICA
PARQUE NACIONAL DE BOA NOVA;0.7777777777777778;0.08333333333333333;0.8055555555555556;0.11023963796102461;0.7777777777777778;0.1502313031443329;0.5277777777777778;0.31732387941099616;0.4166666666666667;0.1767766952966369;0000.00.1908;MATA ATLANTICA
PARQUE NACIONAL DE BRASILIA;0.7125;0.23332550112168238;0.875;0.17206180040292132;0.975;0.07694837640638655;0.775;0.32342736921586385;0.3125;0.25488645562908574;0000.00.0159;CERRADO
PARQUE NACIONAL DE CAPARAO;0.7875;0.18628995509264865;0.8;0.13078709094514923;0.925;0.1175405864954068;0.6625;0.1862899550926486;0.4;0.24868072957742002;0000.00.0160;MATA ATLANTICA
PARQUE NACIONAL DE ILHA GRANDE;0.85;0.14956076040402969;0.8625;0.1276044463835101;0.875;0.15174424466672098;0.5375;0.3828133391505303;0.45;0.22360679774997896;0000.00.0161;MATA ATLANTICA
PARQUE NACIONAL DE JERICOACOARA;0.796875;0.2617051457907034;0.953125;0.10077822185373186;0.953125;0.1875;0.9375;0.19364916731037085;0.390625;0.32874445495957294;0000.00.0162;CAATINGA
PARQUE NACIONAL DE PACAAS NOVOS;0.5357142857142857;0.30374644814697793;0.6428571428571429;0.19669894811736077;0.5;0.25;1.0;0.0;0.42857142857142855;0.23779743280283544;0000.00.0163;AMAZONIA
PARQUE NACIONAL DE SAINT-HILAIRE/LANGE;0.4875;0.20639448687047413;0.8625;0.18978866362906202;0.6875;0.19659937891426224;0.6625;0.4313000543033878;0.375;0.3088603840606711;0000.00.0164;MATA ATLANTICA
PARQUE NACIONAL DE SAO JOAQUIM;0.3875;0.1276044463835101;0.6375;0.2625156636930653;0.7125;0.20318192522181228;0.55;0.27625312572654126;0.3;0.23786329554687718;0000.00.0165;MATA ATLANTICA
PARQUE NACIONAL DE SETE CIDADES;0.3125;0.11306675421666136;0.375;0.1994310088043664;0.4375;0.28454509148974805;0.25;0.2383656473113981;0.4583333333333333;0.31682611615646183;0000.00.0166;CERRADO
PARQUE NACIONAL DE UBAJARA;0.9375;0.13752990105504523;0.925;0.11754058649540686;0.95;0.13078709094514926;0.9125;0.20318192522181222;0.4375;0.26748093881915946;0000.00.0167;CAATINGA
PARQUE NACIONAL DO ACARI;0.3888888888888889;0.22047927592204922;0.5;0.375;1.0;0.0;0.5555555555555556;0.20833333333333334;0.19444444444444445;0.3004626062886658;0000.00.3410;AMAZONIA
PARQUE NACIONAL DO ALTO CARIRI;0.34375;0.15478479684172256;0.546875;0.3057606634826222;0.78125;0.20155644370746376;0.328125;0.39495516623198296;0.21875;0.2719528145346787;0000.00.1910;MATA ATLANTICA
PARQUE NACIONAL DO ARAGUAIA;0.3815789473684211;0.19308211143030823;0.6578947368421053;0.3028857310635008;0.631578947368421;0.3158808347373831;0.5921052631578947;0.355614943870605;0.4342105263157895;0.18337320140672694;0000.00.0168;CERRADO
PARQUE NACIONAL DO BOQUEIRAO DA ONCA;0.5416666666666666;0.20871177748418046;0.7708333333333334;0.07216878364870322;0.6875;0.11306675421666135;0.7291666666666666;0.19824036527468977;0.4583333333333333;0.234359216640273;0000.00.3652;CAATINGA
PARQUE NACIONAL DO CABO ORANGE;0.3;0.1538967528127731;0.7875;0.18628995509264867;0.725;0.34316637057662985;0.7375;0.3390679950439998;0.3625;0.22176030208075423;0000.00.0169;AMAZONIA
PARQUE NACIONAL DO CATIMBAU;0.7083333333333334;0.2876118708177639;0.7361111111111112;0.3147387130880786;0.7083333333333334;0.3121321364233989;0.8472222222222222;0.27303965571830635;0.1527777777777778;0.2987583236459068;0000.00.0170;CAATINGA
PARQUE NACIONAL DO DESCOBRIMENTO;0.32142857142857145;0.15281246137553164;0.6785714285714286;0.18156825980064073;0.75;0.21926450482675733;0.6964285714285714;0.22314559382599522;0.5;0.16984155512168936;0000.00.0171;MATA ATLANTICA
PARQUE NACIONAL DO IGUACU;0.6625;0.2470217335420211;0.7625;0.29774370822819024;0.8125;0.13752990105504523;0.65;0.33833959893947724;0.325;0.20032867729650794;0000.00.0172;MATA ATLANTICA
PARQUE NACIONAL DO ITATIAIA;0.7916666666666666;0.15458673560021058;0.9027777777777778;0.1744505847968063;0.8888888888888888;0.1539246908637998;0.6944444444444444;0.32714850418556046;0.3888888888888889;0.19595584403241847;0000.00.0184;MATA ATLANTICA
PARQUE NACIONAL DO JAMANXIM;0.5833333333333334;0.22190634114964863;0.9583333333333334;0.09731236802019036;0.8958333333333334;0.1287321626361093;0.9166666666666666;0.12309149097933271;0.4375;0.24132682479085568;0000.00.0267;AMAZONIA
PARQUE NACIONAL DO JAU;0.325;0.14281014264436984;0.6125;0.31907555614041605;0.325;0.2003286772965079;0.5125;0.3845280771351595;0.05;0.13078709094514923;0000.00.0173;AMAZONIA
PARQUE NACIONAL DO JURUENA;0.796875;0.2452677108793573;0.921875;0.11967838846954225;0.828125;0.17603858478564674;0.875;0.15811388300841897;0.203125;0.22764647299412893;0000.00.0281;AMAZONIA
PARQUE NACIONAL DO MONTE PASCOAL;0.4166666666666667;0.12198750911856664;0.75;0.1889822365046136;0.7;0.1690308509457033;0.7333333333333333;0.19970215917949508;0.13333333333333333;0.1599851183555461;0000.00.0182;MATA ATLANTICA
PARQUE NACIONAL DO MONTE RORAIMA;0.55;0.253546276418555;0.6333333333333333;0.22886885410853172;0.8;0.16903085094570333;0.6666666666666666;0.2041241452319315;0.45;0.19364916731037082;0000.00.0174;AMAZONIA
PARQUE NACIONAL DO PANTANAL MATOGROSSENSE;0.2692307692307692;0.06933752452815366;0.36538461538461536;0.19406250645154619;0.38461538461538464;0.1650563229433812;0.4807692307692308;0.2594372608313854;0.2692307692307692;0.06933752452815364;0000.00.0175;PANTANAL
PARQUE NACIONAL DO PICO DA NEBLINA;0.25;0.0;0.25;0.0;0.7222222222222222;0.08333333333333336;0.2777777777777778;0.08333333333333333;0.3333333333333333;0.17677669529663687;0000.00.0177;AMAZONIA
PARQUE NACIONAL DO RIO NOVO;0.78125;0.08838834764831846;0.96875;0.08838834764831845;0.9375;0.11572751247156893;0.96875;0.08838834764831845;0.4375;0.25877458475338283;0000.00.0264;AMAZONIA
PARQUE NACIONAL DO SUPERAGUI;0.7375;0.24967083593361375;0.85;0.17013926184468015;0.8375;0.21877349497885515;0.725;0.2913218513133396;0.3125;0.26748093881915946;0000.00.0178;MATA ATLANTICA
PARQUE NACIONAL DOS CAMPOS AMAZONICOS;0.5125;0.286482754142466;0.75;0.29244882593280086;0.6875;0.26748093881915946;0.75;0.3141404312187716;0.4;0.31830141293070663;0000.00.0284;AMAZONIA
PARQUE NACIONAL DOS CAMPOS FERRUGINOSOS;0.25;0.0;0.25;0.0;0.25;0.0;0.25;0.0;0.425;0.14281014264436986;0000.00.3519;AMAZONIA
PARQUE NACIONAL DOS CAMPOS GERAIS;0.75;0.1846372364689991;0.7083333333333334;0.20871177748418046;0.8125;0.18844459036110228;0.5416666666666666;0.45016831868925994;0.22916666666666666;0.22508415934463;0000.00.0277;MATA ATLANTICA
PARQUE NACIONAL DOS LENCOIS MARANHENSES;0.3125;0.26748093881915946;0.45;0.223606797749979;0.8;0.1538967528127731;0.5625;0.24163641673956524;0.4125;0.25999746962331444;0000.00.0180;CERRADO
PARQUE NACIONAL GRANDE SERTAO VEREDAS;0.5;0.25;0.75;0.11180339887498954;0.5909090909090909;0.23110406943429385;0.6363636363636364;0.2820380374088831;0.4090909090909091;0.25672765902623523;0000.00.0183;CERRADO
PARQUE NACIONAL GUARICANA;0.7884615384615384;0.17218430793029862;0.7884615384615384;0.09388345202485135;0.9038461538461539;0.12659242088545833;0.6730769230769231;0.18776690404970267;0.46153846153846156;0.2246792585682293;0000.00.3137;MATA ATLANTICA
PARQUE NACIONAL MAPINGUARI;0.7291666666666666;0.24905122997390547;0.5833333333333334;0.24618298195866545;0.7916666666666666;0.17943514064131832;0.6041666666666666;0.22508415934463;0.4166666666666667;0.1628347368197324;0000.00.1633;AMAZONIA
PARQUE NACIONAL MAR. DE FERNANDO DE NORONHA;0.375;0.15174424466672098;0.55;0.1538967528127731;0.5375;0.16770509831248423;0.6875;0.17908759985284473;0.325;0.11754058649540679;0000.00.0186;MARINHO
PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS;0.5;0.15811388300841897;0.5416666666666666;0.10206207261596575;0.75;0.0;0.375;0.2091650066335189;0.5416666666666666;0.18819316317727025;0000.00.2874;MARINHO
PARQUE NACIONAL MARINHO DOS ABROLHOS;0.8;0.15389675281277312;0.9375;0.11106541457982982;0.8875;0.12760444638351012;0.9375;0.1110654145798298;0.6375;0.1276044463835101;0000.00.0185;MARINHO
PARQUE NACIONAL NASCENTES DO LAGO JARI;0.75;0.27386127875258304;0.9772727272727273;0.07537783614444094;0.8181818181818182;0.29771859806932394;0.8409090909090909;0.23110406943429385;0.5;0.15811388300841897;0000.00.1626;AMAZONIA
PARQUE NACIONAL PAU BRASIL;0.7794117647058824;0.1212678125181665;1.0;0.0;0.9558823529411765;0.09823815599917196;0.9264705882352942;0.24629609153594448;0.1323529411764706;0.23581055457094965;0000.00.0176;MATA ATLANTICA
PARQUE NACIONAL RESTINGA DE JURUBATIBA;0.4625;0.20318192522181225;0.675;0.23084512921915967;0.7375;0.2747606613993924;0.575;0.28214404682341737;0.35;0.17013926184468012;0000.00.0141;MATA ATLANTICA
PARQUE NACIONAL SERRA DA MOCIDADE;0.5714285714285714;0.22846838336584385;0.7678571428571429;0.11865778663733086;0.8035714285714286;0.14473355588045986;0.7678571428571429;0.15393198155372056;0.4642857142857143;0.1925822216299108;0000.00.0189;AMAZONIA
PARQUE NACIONAL SERRA DAS CONFUSOES;0.38636363636363635;0.17188791273808215;0.4318181818181818;0.1616674476707158;0.4090909090909091;0.16854996561581054;0.5;0.19364916731037085;0.20454545454545456;0.2454124543035107;0000.00.0146;CAATINGA
PARQUE NACIONAL VIRUA;0.625;0.15174424466672098;0.75;0.14048787173725408;0.825;0.11754058649540682;0.6875;0.15966659341462625;0.5375;0.12234012123239826;0000.00.0179;AMAZONIA
PARQUE NATURAL MUNICIPAL CORREDORES DE BIODIVERSIDADE;0.515625;0.2494786229987117;0.84375;0.3145764348029479;0.734375;0.30914869669249245;0.34375;0.3520771695712934;0.328125;0.32556041426029264;5220.35.2750;MATA ATLANTICA
PARQUE NATURAL MUNICIPAL DE BRIGADEIRO TOBIAS;0.5769230769230769;0.2137126035662776;0.5;0.3535533905932738;0.7692307692307693;0.12338702919820614;0.0;0.0;0.07692307692307693;0.15760629298902878;5220.35.3164;MATA ATLANTICA
REFUGIO DA VIDA SILVESTRE DA ARARINHA AZUL;0.5625;0.26614532371118854;0.625;0.20412414523193148;0.734375;0.17001838135919303;0.625;0.28867513459481287;0.328125;0.17603858478564677;0000.00.3694;CAATINGA
REFUGIO DA VIDA SILVESTRE MATA DO ENGENHO SALGADINHO;0.125;0.14433756729740643;0.25;0.3535533905932738;0.3125;0.23935677693908453;0.0625;0.125;0.25;0.0;0000.26.3328;MATA ATLANTICA
REFUGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHOA;0.425;0.12076147288491199;0.35;0.24152294576982397;0.475;0.18446619684315546;0.4;0.17480147469502524;0.575;0.23717082451262847;0000.26.3330;MATA ATLANTICA
REFUGIO DA VIDA SILVESTRE MATA DO TORO;0.4444444444444444;0.11023963796102461;0.3055555555555556;0.3004626062886657;0.7222222222222222;0.08333333333333336;0.4722222222222222;0.1502313031443329;0.5833333333333334;0.125;0000.26.3395;MATA ATLANTICA
REFUGIO DA VIDA SILVESTRE RIACHO PONTAL;0.39285714285714285;0.1336306209562122;0.17857142857142858;0.23779743280283547;0.7142857142857143;0.09449111825230681;0.5357142857142857;0.09449111825230683;0.35714285714285715;0.2439750182371333;0000.26.3320;CAATINGA
REFUGIO DA VIDA SILVESTRE TATU-BOLA;0.2857142857142857;0.0944911182523068;0.42857142857142855;0.1889822365046136;0.75;0.0;0.5;0.2041241452319315;0.35714285714285715;0.1336306209562122;0000.26.3318;CAATINGA
REFUGIO DE VIDA SILVESTRE DA MATA SECA;0.25;;0.25;;0.25;;0.75;;0.25;;0000.53.3179;CERRADO
REFUGIO DE VIDA SILVESTRE DA SERRA DOS MONTES ALTOS;0.5;0.0;0.5625;0.1767766952966369;0.59375;0.1293872923766914;0.5;0.2672612419124244;0.28125;0.20863074009907004;0000.29.2016;CAATINGA
REFUGIO DE VIDA SILVESTRE DE BOA NOVA;0.7777777777777778;0.15023130314433294;0.8333333333333334;0.12499999999999999;0.8055555555555556;0.11023963796102462;0.6944444444444444;0.20833333333333334;0.6111111111111112;0.13176156917368248;0000.00.1907;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE DE SANTA CRUZ;0.390625;0.2576941016011038;0.84375;0.2015564437074637;0.734375;0.19297560294849017;0.65625;0.47324236215002285;0.3125;0.33541019662496846;0000.00.1911;MARINHO
REFUGIO DE VIDA SILVESTRE DE UNA;0.625;0.23647632573172933;0.725;0.13812656286327063;0.85;0.14956076040402969;0.775;0.25520889276702025;0.175;0.25777387071045943;0000.00.1880;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE DO ARQUIPELAGO DE ALCATRAZES;0.725;0.21306040655669758;0.975;0.07694837640638658;0.875;0.12824729401064425;0.75;0.22941573387056174;0.575;0.21612618146765442;0000.00.3432;MARINHO
REFUGIO DE VIDA SILVESTRE DO RIO DOS FRADES;0.75;0.1666666666666667;0.85;0.17480147469502527;0.775;0.21889875894272828;0.725;0.24860723150293831;0.375;0.2700308624336608;0000.00.1813;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE DOS CAMPOS DE PALMAS;0.75;0.13363062095621223;0.71875;0.2086307400990701;0.8125;0.17677669529663687;0.8125;0.22160131510697959;0.46875;0.24775780224127872;0000.00.0278;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNA E DO PADRE;0.4264705882352941;0.3031695312954163;0.5294117647058824;0.3172434118353622;0.7352941176470589;0.29935592626209234;0.35294117647058826;0.23483410915693106;0.5441176470588235;0.23775141491506974;0000.27.2576;CAATINGA
REFUGIO DE VIDA SILVESTRE ENGENHO MORENINHO;0.3;0.11180339887498948;0.25;0.25;0.75;0.0;0.55;0.2091650066335189;0.35;0.13693063937629155;0000.26.2256;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE ESTADUAL DO MEDIO PARAIBA;0.43333333333333335;0.19970215917949508;0.6;0.3105295017040594;0.6666666666666666;0.2439750182371333;0.2833333333333333;0.37638632635454045;0.25;0.24999999999999997;0000.33.3549;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE ESTADUAL MACAUBAS;0.25;0.0;0.25;0.0;0.32142857142857145;0.18898223650461363;0.25;0.3535533905932738;0.42857142857142855;0.3450327796711771;0000.31.3038;CERRADO
REFUGIO DE VIDA SILVESTRE ILHA DOS LOBOS;0.3333333333333333;0.1628347368197324;0.5625;0.28454509148974805;0.6666666666666666;0.3077287274483318;0.8333333333333334;0.3077287274483318;0.3125;0.26382242650554316;0000.00.0190;MARINHO
REFUGIO DE VIDA SILVESTRE MATA DA USINA SAO JOSE;0.375;0.14433756729740643;0.5;0.3535533905932738;0.6875;0.125;0.5625;0.23935677693908453;0.375;0.14433756729740643;0000.26.2254;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE BOM JARDIM;0.3333333333333333;0.14433756729740643;0.25;0.0;0.6666666666666666;0.14433756729740646;0.5;0.25;0.3333333333333333;0.14433756729740643;0000.26.2248;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE CARAUNA;0.25;;0.0;;0.75;;0.0;;0.0;;0000.26.2255;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;0.5625;0.3145764348029479;0.8125;0.125;1.0;0.0;0.8125;0.12499999999999999;0.5625;0.125;0000.26.2242;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE MIRITIBA;0.3125;0.125;0.5;0.3535533905932738;0.75;0.0;0.6875;0.125;0.375;0.14433756729740643;0000.26.2247;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE MUSSAIBA;0.25;0.0;0.4375;0.375;0.6875;0.125;0.5625;0.23935677693908453;0.4375;0.125;0000.26.3239;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;0.4375;0.375;0.75;0.0;1.0;0.0;0.8125;0.12499999999999999;0.6875;0.12499999999999999;0000.26.2244;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DE TAPACURA;0.2857142857142857;0.17251638983558856;0.14285714285714285;0.2834733547569204;0.17857142857142858;0.31339158526400435;0.14285714285714285;0.1966989481173608;0.14285714285714285;0.1966989481173608;0000.26.2257;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO AMPARO;0.55;0.27386127875258304;0.6;0.22360679774997896;1.0;0.0;0.7;0.11180339887498948;0.75;0.0;0000.26.2240;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO CAMUCIM;0.25;0.0;0.25;0.0;0.9166666666666666;0.14433756729740646;0.0;0.0;0.4166666666666667;0.14433756729740643;0000.26.2560;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO CONTRA-ACUDE;0.4166666666666667;0.14433756729740646;0.25;0.0;0.6666666666666666;0.14433756729740646;0.16666666666666666;0.14433756729740646;0.4166666666666667;0.14433756729740646;0000.26.2249;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO CURADO;0.25;0.0;0.4375;0.37499999999999994;0.625;0.25;0.5;0.28867513459481287;0.5;0.2041241452319315;0000.26.3303;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO ENGENHO SAO JOAO;0.5;0.28867513459481287;0.75;0.0;1.0;0.0;0.75;0.0;0.5625;0.23935677693908453;0000.26.2243;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO OUTEIRO DO PEDRO;0.4722222222222222;0.08333333333333333;0.4166666666666667;0.1767766952966369;0.6944444444444444;0.16666666666666666;0.4722222222222222;0.08333333333333333;0.5;0.21650635094610965;0000.26.3322;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO QUIZANGA;0.4166666666666667;0.14433756729740646;0.5;0.4330127018922193;0.75;0.0;0.5;0.4330127018922193;0.5;0.0;0000.26.3302;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA DO URUCU;0.25;0.0;0.5;0.3535533905932738;0.7;0.11180339887498948;0.5;0.30618621784789724;0.55;0.1118033988749895;0000.26.2250;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA ENGENHO MACAXEIRA;0.5;0.25;0.75;0.0;1.0;0.0;0.75;0.0;0.5833333333333334;0.14433756729740646;0000.26.2241;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA LANCO DOS CACOES;0.3125;0.125;0.75;0.0;1.0;0.0;0.75;0.0;0.6875;0.12499999999999999;0000.26.2239;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA SAO JOAO DA VARZEA;0.25;0.0;0.4;0.3791437722025775;0.65;0.13693063937629152;0.45;0.2091650066335189;0.55;0.20916500663351892;0000.26.3304;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATA SERRA DO COTOVELO;0.25;0.0;0.75;0.0;0.75;0.0;0.75;0.0;0.5833333333333334;0.28867513459481287;0000.26.2251;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATAS DE AGUA AZUL;0.32142857142857145;0.12198750911856666;0.35714285714285715;0.34931906550288594;0.7142857142857143;0.09449111825230681;0.5714285714285714;0.18898223650461363;0.6785714285714286;0.12198750911856664;0000.26.3319;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATAS DE SIRIJI;0.25;0.0;0.65;0.22360679774997896;0.8;0.11180339887498948;0.55;0.11180339887498948;0.75;0.0;0000.26.3317;MATA ATLANTICA
REFUGIO DE VIDA SILVESTRE MATAS DO SISTEMA GURJAU;0.46875;0.16021748611541392;0.46875;0.24775780224127872;0.5625;0.1767766952966369;0.625;0.2988071523335984;0.46875;0.16021748611541392;0000.26.2253;MATA ATLANTICA
